medcode,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,readcode_gemscript,Severity,cut_off,scale,Reference_std,individual,system
Y354,Legal intervention involving sharp objects,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,"","","","","",2,ICD-10
Y357,"Legal intervention, means unspecified",CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,"","","","","",2,ICD-10
Z652,Problems related to release from prison,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,"","","","","",2,ICD-10
Y890,Sequelae of legal intervention,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,"","","","","",2,ICD-10
37,Penal establishment - court (from 1999-2000),CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,"","","","","",2,HESAPC_DISDEST_OR_ADMISORC
38,Penal establishment - police station (from 1999-2000),CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,"","","","","",2,HESAPC_DISDEST_OR_ADMISORC
39,"Penal establishment, Court or Police Station / Police Custody Suite",CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,"","","","","",2,HESAPC_DISDEST_OR_ADMISORC
Y007,Assault by blunt object,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
Y047,Assault by bodily force,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
X867,Assault by corrosive substance,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
X857,"Assault by drugs, medicaments and biological substances",CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
X887,Assault by gases and vapours,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
X917,"Assault by hanging, strangulation and suffocation",CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
X897,Assault by other specified chemicals and noxious substances,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
Y087,Assault by other specified means,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
X877,Assault by pesticides,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
Y017,Assault by pushing from high place,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
Y027,Assault by pushing or placing victim before moving object,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
X997,Assault by sharp object,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
X987,"Assault by steam, hot vapours and hot objects",CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
X907,Assault by unspecified chemical or noxious substance,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
Y097,Assault by unspecified means,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
Y057,Sexual assault by bodily force,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Farm,"","","",1,ICD-10
Y000,Assault by blunt object,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
Y040,Assault by bodily force,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
X860,Assault by corrosive substance,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
X920,Assault by drowning and submersion,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
X850,"Assault by drugs, medicaments and biological substances",CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
X960,Assault by explosive material,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
X880,Assault by gases and vapours,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
X930,Assault by handgun discharge,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
X910,"Assault by hanging, strangulation and suffocation",CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
X950,Assault by other and unspecified firearm discharge,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
X890,Assault by other specified chemicals and noxious substances,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
Y080,Assault by other specified means,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
X870,Assault by pesticides,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
Y010,Assault by pushing from high place,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
Y020,Assault by pushing or placing victim before moving object,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
X940,"Assault by rifle, shotgun and larger firearm discharge",CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
X990,Assault by sharp object,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
X970,"Assault by smoke, fire and flames",CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
X980,"Assault by steam, hot vapours and hot objects",CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
X900,Assault by unspecified chemical or noxious substance,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
Y090,Assault by unspecified means,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Home,"","","",1,ICD-10
Y006,Assault by blunt object,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
Y046,Assault by bodily force,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
X866,Assault by corrosive substance,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
X856,"Assault by drugs, medicaments and biological substances",CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
X886,Assault by gases and vapours,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
X916,"Assault by hanging, strangulation and suffocation",CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
X896,Assault by other specified chemicals and noxious substances,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
Y086,Assault by other specified means,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
X876,Assault by pesticides,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
Y016,Assault by pushing from high place,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
Y026,Assault by pushing or placing victim before moving object,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
X996,Assault by sharp object,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
X986,"Assault by steam, hot vapours and hot objects",CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
X906,Assault by unspecified chemical or noxious substance,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
Y096,Assault by unspecified means,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
Y056,Sexual assault by bodily force,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Industrial and construction area,"","","",1,ICD-10
Y008,Assault by blunt object,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Other specified places,"","","",1,ICD-10
Y048,Assault by bodily force,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Other specified places,"","","",1,ICD-10
X868,Assault by corrosive substance,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Other specified places,"","","",1,ICD-10
X928,Assault by drowning and submersion,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Other specified places,"","","",1,ICD-10
X858,"Assault by drugs, medicaments and biological substances",CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Other specified places,"","","",1,ICD-10
X968,Assault by explosive material,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Other specified places,"","","",1,ICD-10
X888,Assault by gases and vapours,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Other specified places,"","","",1,ICD-10
X938,Assault by handgun discharge,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Other specified places,"","","",1,ICD-10
X918,"Assault by hanging, strangulation and suffocation",CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Other specified places,"","","",1,ICD-10
X958,Assault by other and unspecified firearm discharge,CM7,Assault NOS (CM),"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,"",Other specified places,"","","",1,ICD-10
