code	term	Indicator	Indicator 2	Indicator 3	domain	severity	scale	reference standard	coding system	individual
41572	Hysteria unspecified	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
33976	[X]Disinhibited attachment disorder of childhood	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
28302	Specific work inhibition	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
52161	[X]Conversion reaction	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
35619	Childhood and adolescent overanxiousness disturbance	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	symptom			read	2
102133	IAPT phobia scale - Cert situ becse fear particulr obj activ	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem		1		read	2
44269	[X]Cardiac neurosis	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
45205	Psychogenic backache	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
71437	Psychogenic gastrointestinal tract symptom NOS	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
36040	[X]Somatoform pain disorder	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
55781	Psychogenic dysuria	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
38521	[X]Psychogenic backache	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
44547	Psychogenic dysmenorrhea	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
15035	Psychogenic musculoskeletal symptoms NOS	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
48561	Psychogenic paralysis	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
88758	[X]Mixed dissociative [conversion] disorders	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
12147	[X]Psychogenic aphonia	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
24638	Ataxia - hysterical	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
56800	Psychogenic torticollis	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
50106	Other specified neuroses or other mental disorders	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
67898	[X]Phobic state NOS	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
22117	Psychogenic stupor	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
53766	Psychogenic pain unspecified	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
59682	[X]Briquet's syndrome	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
46925	[X]Psychogenic dysmenorrhoea	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
56034	Leeds scale for the self-assessment of anxiety & depression	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem		1		read	2
50121	[X]Psychogenic deafness	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
36009	[X]Psychogenic torticollis	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
40066	Ganser's syndrome - hysterical	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
56026	Childhood and adolescent fearfulness disturbance	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	symptom			read	2
43050	Other neurotic disorder NOS	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
47367	[X]Dhat syndrome	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
47698	[X]Psychogenic flatulence	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
28090	[X]Other neurotic disorders	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
39518	Other occupational neurosis	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	symptom			read	2
53122	[X]Psychogenic dysuria	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
63259	[X]Gastric neurosis	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
46399	"Astasia - abasia, hysterical"	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
30961	Psychogenic cardiovascular disorder	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
62193	Specific academic or work inhibition	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
62935	Recognising anxiety	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	symptom			read	2
44331	[X]Other specified neurotic disorders	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
47809	Psychogenic hiccough	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
56141	[X]Dissociative stupor	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
72171	Psychasthenic neurosis	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	symptom			read	2
53737	[X]Psychogenic hiccough	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
62400	Other psychogenic malfunction	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
68259	[X]Psychogenic twilight state	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
54382	[X]Psychalgia	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
44739	Hysterical deafness	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
67304	Specific academic or work inhibition	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
61430	[X]Childhood overanxious disorder	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
96391	Other psychogenic malfunction NOS	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
109558	Injects drugs subcutaneously	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	symptom			read	2
34664	Psychogenic respiratory symptom NOS	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
61753	[X]Psychasthenia	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
63521	Antiphobic therapy	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
67965	[X]Acrophobia	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
72649	Zung's self-rating anxiety scale	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem		1		read	2
73547	Psychogenic genitourinary tract symptom NOS	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
93067	[X]Psychogenic pylorospasm	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
50793	[X]Neurocirculatory asthenia	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
54658	Early adult emancipation disorder	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
56445	SASZ - Zung's self-rating anxiety scal	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem		1		read	2
89237	Psychogenic symptom of special sense organ	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
90597	[X]Psychasthenia neurosis	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
100116	[X]Briquet's disorder	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
95547	Zung's anxiety status inventory	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem		1		read	2
111460	Pharmacy attended for drug misuse	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
111886	Substnce misse treatmnt pgme del other healththcare provider	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			read	2
F064	Organic anxiety disorder	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
F40	Phobic anxiety disorders	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
F402	Specific (isolated) phobias	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
F408	Other phobic anxiety disorders	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
F409	"Phobic anxiety disorder, unspecified"	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
F41	Other anxiety disorders	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
F412	Mixed anxiety and depressive disorder	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
F418	Other specified anxiety disorders	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
F419	"Anxiety disorder, unspecified"	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
F48	Other neurotic disorders	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
F488	Other specified neurotic disorders	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
F489	"Neurotic disorder, unspecified"	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
F930	Separation anxiety disorder of childhood	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
F931	Phobic anxiety disorder of childhood	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
F940	Elective mutism	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
F480	Neurasthenia	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem	diagnostic			ICD-10	2
11602	[X]Social phobias	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem				read	2
16638	Social phobic disorders	Anxiety disorder	Anxiety disorders (incl. anxiolytic algorithm and phobias)	Anxiety disorders	Mental health problem				read	2
