Code,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,code_original,Severity,cut_off,scale,Reference_std,individual,system
Y310,"Falling, lying or running before or into moving object, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y310,"","","","",2,ICD-10
Y311,"Falling, lying or running before or into moving object, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y311,"","","","",2,ICD-10
Y312,"Falling, lying or running before or into moving object, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y312,"","","","",2,ICD-10
Y313,"Falling, lying or running before or into moving object, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y313,"","","","",2,ICD-10
Y314,"Falling, lying or running before or into moving object, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y314,"","","","",2,ICD-10
Y315,"Falling, lying or running before or into moving object, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y315,"","","","",2,ICD-10
Y316,"Falling, lying or running before or into moving object, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y316,"","","","",2,ICD-10
Y317,"Falling, lying or running before or into moving object, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y317,"","","","",2,ICD-10
Y318,"Falling, lying or running before or into moving object, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y318,"","","","",2,ICD-10
Y319,"Falling, lying or running before or into moving object, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y319,"","","","",2,ICD-10
Y22,"Handgun discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y22,"","","","",2,ICD-10
Y220,"Handgun discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y220,"","","","",2,ICD-10
Y224,"Handgun discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y224,"","","","",2,ICD-10
Y225,"Handgun discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y225,"","","","",2,ICD-10
Y226,"Handgun discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y226,"","","","",2,ICD-10
Y227,"Handgun discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y227,"","","","",2,ICD-10
Y229,"Handgun discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y229,"","","","",2,ICD-10
Y221,"Handgun discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y221,"","","","",2,ICD-10
Y222,"Handgun discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y222,"","","","",2,ICD-10
Y223,"Handgun discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y223,"","","","",2,ICD-10
Y228,"Handgun discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y228,"","","","",2,ICD-10
Y20,"Hanging, strangulation and suffocation, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y20,"","","","",2,ICD-10
Y200,"Hanging, strangulation and suffocation, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y200,"","","","",2,ICD-10
Y201,"Hanging, strangulation and suffocation, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y201,"","","","",2,ICD-10
Y202,"Hanging, strangulation and suffocation, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y202,"","","","",2,ICD-10
Y203,"Hanging, strangulation and suffocation, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y203,"","","","",2,ICD-10
Y204,"Hanging, strangulation and suffocation, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y204,"","","","",2,ICD-10
Y205,"Hanging, strangulation and suffocation, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y205,"","","","",2,ICD-10
Y206,"Hanging, strangulation and suffocation, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y206,"","","","",2,ICD-10
Y207,"Hanging, strangulation and suffocation, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y207,"","","","",2,ICD-10
Y208,"Hanging, strangulation and suffocation, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y208,"","","","",2,ICD-10
Y209,"Hanging, strangulation and suffocation, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y209,"","","","",2,ICD-10
T149,"Injury, unspecified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,T149,"","","",2,2,ICD-10
E9888,Injurybyotherspecifiedmeansundeterminedwhetheraccidentallyorpurposelyinflicted,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,E9888,"","","","",2,ICD-9
Y24,"Other and unspecified firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y24,"","","","",2,ICD-10
Y240,"Other and unspecified firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y240,"","","","",2,ICD-10
Y243,"Other and unspecified firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y243,"","","","",2,ICD-10
Y244,"Other and unspecified firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y244,"","","","",2,ICD-10
Y245,"Other and unspecified firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y245,"","","","",2,ICD-10
Y246,"Other and unspecified firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y246,"","","","",2,ICD-10
Y247,"Other and unspecified firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y247,"","","","",2,ICD-10
Y248,"Other and unspecified firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y248,"","","","",2,ICD-10
Y249,"Other and unspecified firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y249,"","","","",2,ICD-10
Y241,"Other and unspecified firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y241,"","","","",2,ICD-10
Y242,"Other and unspecified firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y242,"","","","",2,ICD-10
Y33,"Other specified events, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y33,"","","","",2,ICD-10
Y330,"Other specified events, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y330,"","","","",2,ICD-10
Y331,"Other specified events, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y331,"","","","",2,ICD-10
Y332,"Other specified events, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y332,"","","","",2,ICD-10
Y333,"Other specified events, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y333,"","","","",2,ICD-10
Y334,"Other specified events, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y334,"","","","",2,ICD-10
Y335,"Other specified events, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y335,"","","","",2,ICD-10
Y336,"Other specified events, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y336,"","","","",2,ICD-10
Y337,"Other specified events, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y337,"","","","",2,ICD-10
Y338,"Other specified events, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y338,"","","","",2,ICD-10
Y339,"Other specified events, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y339,"","","",2,2,ICD-10
E9803,Poisoningbytranquilizersandotherpsychotropicagentsundeterminedwhetheraccidentallyorpurposelyinflicted,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,E9803,"","","","",2,ICD-9
Y23,"Rifle, shotgun and larger firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y23,"","","","",2,ICD-10
Y230,"Rifle, shotgun and larger firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y230,"","","","",2,ICD-10
Y231,"Rifle, shotgun and larger firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y231,"","","","",2,ICD-10
Y232,"Rifle, shotgun and larger firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y232,"","","","",2,ICD-10
Y233,"Rifle, shotgun and larger firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y233,"","","","",2,ICD-10
Y234,"Rifle, shotgun and larger firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y234,"","","","",2,ICD-10
Y235,"Rifle, shotgun and larger firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y235,"","","","",2,ICD-10
Y236,"Rifle, shotgun and larger firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y236,"","","","",2,ICD-10
Y237,"Rifle, shotgun and larger firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y237,"","","","",2,ICD-10
Y238,"Rifle, shotgun and larger firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y238,"","","","",2,ICD-10
Y239,"Rifle, shotgun and larger firearm discharge, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y239,"","","","",2,ICD-10
Y872,Sequelae of events of undetermined intent,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y872,"","","",2,2,ICD-10
Y349,"Unspecified event, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y349,"","","","",2,ICD-10
Y34,"Unspecified event, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y34,"","","","",2,ICD-10
Y340,"Unspecified event, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y340,"","","",2,2,ICD-10
Y341,"Unspecified event, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y341,"","","","",2,ICD-10
Y342,"Unspecified event, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y342,"","","","",2,ICD-10
Y343,"Unspecified event, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y343,"","","","",2,ICD-10
Y344,"Unspecified event, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y344,"","","","",2,ICD-10
Y345,"Unspecified event, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y345,"","","","",2,ICD-10
Y346,"Unspecified event, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y346,"","","","",2,ICD-10
Y347,"Unspecified event, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y347,"","","","",2,ICD-10
Y348,"Unspecified event, undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y348,"","","","",2,ICD-10
X600,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X600,Moderate,"","","",2,ICD-10
X650,Intentional self-poisoning by and exposure to alcohol,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X650,Severe,"","","",2,ICD-10
X651,Intentional self-poisoning by and exposure to alcohol,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X651,Severe,"","","",2,ICD-10
X652,Intentional self-poisoning by and exposure to alcohol,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X652,Severe,"","","",2,ICD-10
X654,Intentional self-poisoning by and exposure to alcohol,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X654,Severe,"","","",2,ICD-10
