code	term	Indicator	Indicator 2	Indicator 3	domain	severity	scale	reference standard	coding system	individual
50385	Female prostitute	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
109058	Victim of child sexual exploitation	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
49619	Prostitute NOS	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
109692	At risk of sexual exploitation	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
103634	Sex worker	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
54319	[X]Sexual assault by bodily force occurrn oth specif place	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
24322	[X]Sexual assault by bodily force occurrn on street/highway	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
105452	Vaginal penetration	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
104415	Former sex worker	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
52377	[V]Prostitute health examination	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
56974	Male prostitute	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
109213	Victim of sexual harassment	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
111275	HO domestic sexual abuse	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
60515	Child prostitute	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
49606	[X]Sexual assault by bodil forc occ sch oth ins/pub adm area	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
73101	[X]Sexual assault by bodily force occurrn resident instit'n	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment	Residential institution		1	read	1
103885	[X]Sexual assault by bodily force occurrn indust/constr area	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
98971	[X]Sexual assault by bodily force occurrn trade/servce area	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
111912	[X]Sexual assault by bodily force occurrn sport/athlet area	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
112026	[X]Other specifd predominantly sexually transmitted diseases	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
Y059	Sexual assault by bodily force	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment	Unspecified place			ICD-10	1
Y05	Sexual assault by bodily force	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				ICD-10	1
Y050	Sexual assault by bodily force	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment	Home			ICD-10	1
T742	Sexual abuse	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	ICD-10	1
Y051	Sexual assault by bodily force	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment	Residential institution			ICD-10	1
Y058	Sexual assault by bodily force	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment	Other specified places			ICD-10	1
Z044	Examination and observation following alleged rape and seduction	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				ICD-10	1
Z62810	Personal history of physical and sexual abuse in childhood	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	ICD-10	1
Z62813	Personal history of forced labor or sexual exploitation in childhood	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	ICD-10	1
